,time,ID,text,score,like,dislike,watch_movie
11115,2018-09-17 00:27:00,vpjs****,비교적  잼나게 보았습니다 ,7,2,2,True
11116,2018-09-16 21:59:00,fifa****,이게 실화이면 왜 사후처리는 없는가? ,10,2,2,False
11117,2018-09-16 21:41:00,nemo****,김선생은 빨갱이가 아니였다를 교묘히 주입시키는 영화 근데 왜 남북회담은 그들이 정권잡을때만이루어지는가 ,6,2,2,False
11118,2018-09-16 21:29:00,엔똘(ynro****),반대를 위한 반대 하지말고~ ,10,2,2,False
11119,2018-09-16 21:26:00,umot****,"명작이다...,,,...,,, ",10,2,2,False
11120,2018-09-16 21:03:00,RAPA(neww****),각본과 연출 그리고 배우들의 힘이 무겁게 어우러진 영화 ,10,2,2,False
11121,2018-09-16 20:59:00,핸접(ssam****),마지막장면  소름돋는다 ,10,2,2,False
11122,2018-09-16 20:53:00,누렁이(kyki****),리명운 츤데레 우정... 북한사람들 순박해서 좋다...우리나라 사람들 너무 약아 빠졌다. ,10,2,2,False
11123,2018-09-16 20:46:00,blue****,난 괜찮은데 왜이렇게 악평이 많지. 실화이며 배우들 연기가 좋았다. ,10,2,2,False
11124,2018-09-16 20:36:00,이화(9720****),몇년 후엔 역사책 한면을 채울법한 이야기 ,10,2,2,False
11125,2018-09-16 20:34:00,정준(ahn1****),최고네요.. 역시 윤종빈이네 ,10,2,2,False
11126,2018-09-16 20:13:00,hektor1(heka****),흑금성 실화 모티브를 잘이끌어 빙산의 감춰진면을 긴장감있게 풀어냈다 ,8,2,2,False
11127,2018-09-16 17:35:00,김영근(prok****),정치 선동을 좋아하진 않지만.. 가능성도 충분히 있어 보이는 영화다.. ,8,2,2,False
11128,2018-09-16 17:30:00,환경제공자(evrm****),연기 쩝니다 =_= 잘 봤습니다 ,10,2,2,False
11129,2018-09-16 16:48:00,김초(zeph****),황정민 연기 어색한거 나만그런건가? ,6,2,2,False
11130,2018-09-16 15:51:00,수완정석부동산(yjs7****),잘봤습니다잘봤습니다 ,8,2,2,False
11131,2018-09-16 13:07:00,나상실(smar****),잘만든 시나리오 유지되는 긴장감 ,10,2,2,False
11132,2018-09-16 12:14:00,살아가자(no25****),정치적으로 너무 편향된 점과 황정민의 늘 똑같은 연기에 실망 ,5,2,2,False
11133,2018-09-16 07:46:00,카스파(eorn****),"뭐 그냥 그랬던 영화., ",6,2,2,False
11134,2018-09-16 07:20:00,신본준(kbsc****),이성민  황정민..대단하다  정말.. ,10,2,2,False
11135,2018-09-16 03:05:00,rsfsaf(dleh****),배우들 연기가 좋았음... ,10,2,2,True
11136,2018-09-16 00:44:00,초코라바(5652****),너무재밌었음 연기짱 몰입도 짱 ,10,2,2,False
11137,2018-09-16 00:24:00,엔샤인(real****),멋진 영화다  역사는 비밀리내에 이루어진다했다. ,10,2,2,False
11138,2018-09-15 14:32:00,분홍노랑파랑보라(ende****),괜히  걱정되네  북이보면 뭐랄까싶은ㅠㅠ 재미는있는데 맘이  짠하네 ,8,2,2,False
11139,2018-09-15 13:11:00,구윰이가벼이가(bloo****),우좀 빨갱이 새.끼들 똥싸는 댓글 많네 ㅋㅋ ,10,2,2,False
11140,2018-09-15 12:05:00,Jw(jjw9****),한국의 우익은 우익이었던 적이 없다 ,8,2,2,False
11141,2018-09-15 11:54:00,랜딩Ex(chlt****),배우들 연기력 최고입니다 ,8,2,2,False
11142,2018-09-15 10:55:00,hoho****,과하지 않은 연기 연출굿 ,10,2,2,False
11143,2018-09-15 10:27:00,당나귀왕(ojmz****),아. 새롭게 깨닳고 갑니다 새로운세계에 눈을 뜨게 되네요 인생이 점점 무서워집니다 ㅋ ,10,2,2,False
11144,2018-09-15 05:19:00,ply1****,모르고 있던 사실들을 찾아보게 되는 내용이네요 정말 멋진 영화였습니다 ,9,2,2,False
11145,2018-09-15 05:18:00,아스카스(appl****),최고입니다 황정민짱ㅎㅎ ,10,2,2,False
11146,2018-09-15 04:54:00,김중호(ark2****),"탄탄한 구성,완성도 한국영화가 밀리지않는 이유다. ",9,2,2,True
11147,2018-09-14 23:02:00,나와바라(punk****),너무 민감해서 거부감이 생긴다 절정에 이르는건 좋겠지만 아직도 살아있는 쓰레기들에게 노골적 메시지를 전했다 층간소음 심한집에서 적당히 방음처리를 못했으니... 별점테러의 이유를 알겠네 ㅋ 흑금성 말고 구글에서 &#39;총풍사건&#39;을 검색해보자 ,8,2,2,False
11148,2018-09-14 22:05:00,son9****,정치색을 떠나서 배우들의 연기력에 감탄을 하지 않을 수가 없다. ,10,2,2,False
11149,2018-09-14 22:01:00,올리사데베(ushe****),누구나보면 느낀다 빨갱이거르는 영화 ㅎㅎ ,10,2,2,False
11150,2018-09-14 21:01:00,bsis****,ㅋㅋㅋ 이거보고 연기 잘한다는 애들은 모냐?황정민은 연기가 국제시장+검사외전 내용도 개구리고~진짜 보다가 지겹더라~ ,1,2,2,False
11151,2018-09-14 13:12:00,모가비(taer****),마지막 시계 넥타이핀 장면에 아직도 오글거린다 이런 억지감동은 그만좀 하자 지겹다. 전반적으로 지루하고 긴장감도 떨어진다 ,5,2,2,False
11152,2018-09-14 02:25:00,레나(tjrw****),좌편향이라는 리뷰가 많은데요. 실제 당시 여당 국회의원들이 북한 관계자에게 총으로 도발해달라고 부탁하던거는 실제 있던일입니다. ,6,2,2,False
11153,2018-09-14 02:05:00,시카리오(1168****),지들한테 불리하면 정치성향 어쩌구 저쩌구 빨갱이 어쩌구 저쩌구 ㅋㅋㅋ ,10,2,2,False
11154,2018-09-13 23:40:00,rjsg****,한국인이라면 한 번 보는 것이 좋을 것 같다 ,10,2,2,False
11155,2018-09-13 23:12:00,pvs(wrai****),각색이 뭔지 모르냐 영화가 재밌는건 아니지막 모든내용이 사실인걸 보고싶으면 다큐를봐 이건 상업영화야 돈벌려고 만든거야 미드 높은성의 사나이는 뭐 나치 일본 빠는 드라마냐 ,2,2,2,False
11156,2018-09-13 13:18:00,모바일팩토리(crim****),ㅋㅋㅋ아주 그냥 일베들과 그 추종자들 개아리 진하게 틀고 앉았구나... 역시 예상이 1도 빗나가지 않네... 단순하기 짝이없는 벌거지 찌끄래기들.... 아 영화라잖아~ 븅들아~! ,9,2,2,False
11157,2018-09-12 20:33:00,DUCK(bigf****),그래잼있게봤다낭름아 ,8,2,2,True
11158,2018-09-12 18:40:00,by쿄우(1025****),"배우분들 연기 대박좋았고 전체적으로  분장, 세트장 완벽합니다 ",10,2,2,False
11159,2018-09-12 18:10:00,anyER(hoto****),뒤늦게 봤는데 이성민 연기갑. ,10,2,2,False
11160,2018-09-12 17:56:00,나무(kunw****),최고...정치인들의 민낯을 보여주는 작품. 이거야 말로 정당 해산에 사형 감인데ㅎㅎ ,10,2,2,False
11161,2018-09-12 15:16:00,jiseok(syzz****),연기력이정말최고였어요~~추천추천 ,8,2,2,False
11162,2018-09-12 14:21:00,프로도(phro****),이성민의 혼신의 연기가 인상적 ,10,2,2,False
11163,2018-09-12 13:36:00,tats****,이성민 정말.... 소름 끼칠 정도로 연기 잘함 ,10,2,2,False
11164,2018-09-11 14:49:00,유쾌인(css9****),재밌게 잘봤습니다. 영화기 짧지는 않았던.. ,8,2,2,True
11165,2018-09-10 20:04:00,브리츠(ktw7****),음.. 어디까지 실화인지는 모르겠으나 영화로 보기에는 재미있었습니다. ,9,2,2,True
11166,2018-09-10 17:44:00,윤영민(ymcl****),"지렸구요,, 오졌구요,, ",9,2,2,True
11167,2018-09-10 14:23:00,한국인의힘(jlob****),이성민님 연기를 보는 재미가 쏠쏠합니다. 전혀 지루하지 않아요^^ ,8,2,2,False
11168,2018-09-10 10:36:00,원숭이(s2d2****),"약간 피곤한 상태에서 관람을시작했다  연기가 출중한 배우들이니만큼 훌륭한 연기력을 보여줬으나 진행 및 연출은, 영화 중반부 내가 잠들기에 충분했던것같다 ",5,2,2,True
11169,2018-09-09 15:28:00,1919****,이성민 연기 하드캐리네요 ,10,2,2,False
11170,2018-09-09 14:53:00,ㅇㅇ(se75****),영화 잘보았습니당 굿굿 ,6,2,2,True
11171,2018-09-09 14:23:00,백기덕(sens****),마지막 찡하던 여운이 열흘이 지난 지금 생각해도  울림이 있습니다 고맙습니다 ,10,2,2,True
11172,2018-09-09 13:36:00,Secret(didg****),진짜 두번봐라나 댓글 알바 아니다 올해 황정민 연기대상이다. ,10,2,2,False
11173,2018-09-09 10:41:00,Mika(kang****),잘봤습니다. 조센징들 정신좀 차려라 ㅉㅉ ,10,2,2,False
11174,2018-09-09 10:16:00,leelee(rnld****),조금한거 하나도 불편한게 느끼는 불편한 사람들 진짜 많구나세상  피곤해서 어떻게 사냐? ,10,2,2,False
11175,2018-09-08 22:27:00,혼라두(kty6****),와... 이성민... 아니 리명운.... ,9,2,2,False
11176,2018-09-08 21:56:00,endo****,마지막 장면에서 감동이여 ,10,2,2,True
11177,2018-09-08 15:43:00,으진(lisb****),현 정권의 눈치를 보는건.. 여전하구나 ,7,2,2,False
11178,2018-09-08 13:42:00,hks4****,새로운 내용을 알게 되어 충격적이었다.. ,8,2,2,True
11179,2018-09-08 13:12:00,세현(tpgu****),내용은 잘 모르겠고 배우들의 연기력이 멱살잡고 끌고 간 듯한 영화. 그래도 괜찮은 영화라고 한번쯤은 볼 만한 것 같음! ,8,2,2,True
11180,2018-09-07 15:46:00,Forgetmenot(itis****),"정말 개인적인 견해입니다만 저는 처음에 잤어요. 자고 일어나서 보니까 괜찮았는데 개인적으로 나레이션 많은 영화 좋아하지 않아서,,, ",4,2,2,True
11181,2018-09-07 11:11:00,으니(kdr0****),연기진짜 너무 멋잇었고 몰입감 대박이였어요!! ,8,2,2,True
11182,2018-09-07 01:22:00,페르난도 요렌테(gta4****),황정민 때문에8점 사랑합니다 ,8,2,2,False
11183,2018-09-06 22:11:00,호우호우(4dal****),재미는 있었다 근데 뭔가 좀 아쉽다 ,6,2,2,True
11184,2018-09-06 17:18:00,헥토파스(zzzg****),연기가 보기 좋았습니다 ,7,2,2,True
11185,2018-09-06 11:29:00,밍밍(zma1****),졸려서 보다가 나온 영화는 올해들어 너가 두번째야.. ,6,2,2,True
11186,2018-09-06 09:40:00,따게비루(dhgo****),재밌게 잘 봤습니다. 시작부터 끝날때까지 긴장감을 유지하며 쉴 틈을 안주는것 같았어요. ,8,2,2,True
11187,2018-09-05 23:49:00,리나(kini****),최고예요! 연기천재들! ,10,2,2,False
11188,2018-09-05 20:13:00,공집합(gbh1****),칸영화제에 갈만하다 연기력이 미쳤어 ㄷㄷ ,9,2,2,False
11189,2018-09-05 17:55:00,슨녀(chui****),재미있게 보았습니다. ,9,2,2,True
11190,2018-09-05 13:15:00,구자현(kuja****),한번보자~어떤지  재밋을려나~ ,8,2,2,True
11191,2018-09-05 04:57:00,JGstreet(djlo****),감독의 노력이 보인다. ,8,2,2,True
11192,2018-09-04 15:34:00,jnj0****,이성민 연기 장난아님 볼만함니당 ,10,2,2,True
11193,2018-09-04 14:06:00,hong****,재미있는 부분 춤씬밖에 없는 것 같고... ,6,2,2,True
11194,2018-09-04 06:02:00,laws****,좋았습니다. 연기 와  편집 ,10,2,2,True
11195,2018-09-04 02:28:00,듀벅(yuni****), - 난 드라마 tvn만 본다 영화!! 죽인다라고 표현이 부족하다 그냥 멋지다 !!연기 연출 호흡이 적절하였다 연출이 영화속에 녹아들었다 이성민과 감독 그리고 연출에게 한표를 드린다. ,10,2,2,False
11196,2018-09-03 14:57:00,고원후(love****),"킬링타임용, 지루한 감이 없지 않아 있다. ",4,2,2,True
11197,2018-09-02 22:57:00,꿈꾸는이(skna****),아주 재미있지는 않지만 볼만하다 ,9,2,2,True
11198,2018-09-02 22:22:00,뱀구(bang****),그냥저냥볼만햇던영화 ,8,2,2,True
11199,2018-09-02 19:46:00,ㅎㅎ(ckdr****),기대안하고 봤는데 재밌어요. ,8,2,2,True
11200,2018-09-02 18:36:00,지니어스(rkda****),내용을 알면 재미있고 내용을 모르면 잠온다 영화자체가 잔잔해서 볼거리는 없지만 그 시대를 잘 반영한거 같다 나는 내용을 잘몰라서 잤다 ,5,2,2,False
11201,2018-09-02 11:05:00,규(susu****),두번 보세요. 역시 믿고 보는 이성민 ,10,2,2,False
11202,2018-09-02 10:46:00,김용현(rgn9****),이성민 연기 개지림!! ,10,2,2,False
11203,2018-09-01 19:27:00,복숭아이바(ksj9****),재밌게 봤어요  나중에 또 보고싶음 이성민 연기력 쩔 ,10,2,2,False
11204,2018-09-01 18:43:00,duadkfbs12(alsg****),이 영화 정말 잘 만들었고 좌파우파로 안봤으면 좋겠습니다.  이성민 연기 황정민 연기 짱♡ ,10,2,2,False
11205,2018-09-01 18:10:00,천집사(dalg****),굿 재미있었습닏ㆍ요ㅇㅇㅇ ,9,2,2,True
11206,2018-09-01 17:23:00,정효빈(cat0****),조금 전개가 지루한부분이 있었으나 전체적으로 재미있는 영화였습니다. ,8,2,2,True
11207,2018-09-01 16:19:00,rhkstladjqtdma(tand****),20OOO 한국 영화 최고의 성취! ,9,2,2,False
11208,2018-09-01 15:53:00,pimp****,어쨋거나 저쨋거나 잼익고 잘만든 첩보영화입니다 ,10,2,2,False
11209,2018-09-01 15:37:00,pjw8****,믿고보는 배우..역시 입니다.^^ ,9,2,2,True
11210,2018-09-01 15:12:00,also****,현실이해에도 도움이 될 괜찮은 영화같다 ,8,2,2,True
11211,2018-09-01 15:00:00,sali****,너무 재미있게 봤어요~~^^ ,10,2,2,True
11212,2018-09-01 14:19:00,just****,처음부터 끝까지 긴장감이 계속되는   올해 본 영화중 제일 재미있어요 ,10,2,2,False
11213,2018-08-31 16:31:00,dfdf(sksm****),  ㅋㅋ 그냥저냥 아쉽 ㅎ ㅏㅐㅇ닁ㅌ ,6,2,2,True
11214,2018-08-31 15:08:00,참치(cjsw****),재밌게 잘봤음.강아지 너무 귀여워서 아른거림 ,8,2,2,True
11215,2018-08-31 11:42:00,원숭이엄마(son2****),계획에없이진지해졌던시간^^ ,5,2,2,True
11216,2018-08-31 07:55:00,우앙(ker3****),댓글만 보면 자한당 알바들VS 문정부 찬양자 인데 오늘 보고 오겠음. ,6,2,2,False
11217,2018-08-31 02:04:00,꼬부이(poll****),이야기위주라중간에많이지겨웠다.스토리위주로 영화보려면 신기하겠지만...ㅠㅠ ,6,2,2,True
11218,2018-08-30 15:58:00,배세원(blay****),영화도 재밌고 배우들 연기도 좋았어요. 다만 정치 편향적인것을 조금만 자제했더라면 더 좋았을 듯. ,7,2,2,True
11219,2018-08-30 09:29:00,ssdfg15612(tkdc****),배우들 연기력 개꿀잼... ,9,2,2,True
11220,2018-08-30 09:21:00,건물주오군(naos****),몰입하며 재밋게 봣어뇨 ,8,2,2,False
11221,2018-08-30 09:08:00,졔졔향기(soon****),재미있고  새로운것울 알게돼서 좋아요 ,8,2,2,True
11222,2018-08-29 23:54:00,twop****,기대한만큼은 아니었다 ,6,2,2,True
11223,2018-08-29 22:25:00,kiko****,생각보다재밋다별다른액션신은없지만 ,8,2,2,True
11224,2018-08-29 22:01:00,hany****,잠시 졸았더니 북한한사람이 죽었어서 너무 안타까웠어요!다시 봐야하나????  암튼 깨었을때 부터는 넘 재밌게 잘 봤어여! ,8,2,2,True
11225,2018-08-29 19:35:00,skt t1 faker(asdz****),목격자와 다른 이성민씨 연기 그리고 카리스마 존멋 ,10,2,2,False
11226,2018-08-29 18:58:00,qabc****,여자친구랑봐서 별10점주고는싶지만..영화장르가 로맨스인가요? 갑자기 뜬금포 브로맨스로 끝나서...멍... ,4,2,2,False
11227,2018-08-29 16:48:00,수행자 보승(goak****),"정치가 어리석으면 국민에게는 생명이 위태롭다라는 말씀처럼, 어리석은 사람이 지도자가 되면 나라가 망하는 법입니다. 꼼수와 혼탕속에 결탁된 어둠이 악의 축으로 변질되지 않아 천만다행입니다. 픽션이라지만 논픽션에 가까운 줄거리...잘보았습니다. ",7,2,2,True
11228,2018-08-29 13:48:00,dbwl****,그저그럼 그냥 볼만한 영화 ,6,2,2,True
11229,2018-08-29 07:28:00,jdu7****,팩트와픽션을 조화롭게 만들었다. 다소 정치색이 있어 아쉽다 ,8,2,2,True
11230,2018-08-29 06:52:00,존다라박(kiki****),정치색만아니면 꽤나 볼만했다. 이성민의 연기력을 제대로 입증한 영화 ,6,2,2,False
11231,2018-08-28 15:12:00,밸런스(ssnh****),중간에 잤습..니다. 지루한면이 없잖아 ,6,2,2,True
11232,2018-08-28 14:35:00,박명숙(msnj****),약간 지루한느낌두있구  너무 앞서갔다해야하나 어디까지 현실인지 가상안지 좀... ,8,2,2,True
11233,2018-08-28 12:17:00,리후리은빠(wkdd****),황정민의 연기는 다작으로 케릭터들이 너무 겹치네요 연기는 좋으신데 국제시장억약이 들려서 몰입이 안됐어요 이성민은 시상식에서 뵐수있을듯 인생작이십니다 ,8,2,2,True
11234,2018-08-28 01:42:00,김영학이다(sk34****),멸북통일최선봉 2소대 화이팅! ,8,2,2,True
11235,2018-08-27 20:07:00,오로나민식이(pean****),OOO기 영화 영화관 런닝타임이 더 짜증을 유발하는영화  혹시나라도 보지마세요 제목부터 예측가능해서 그대로 끝납니다 해피엔딩 ,4,2,2,False
11236,2018-08-27 18:20:00,풀잎소년(cryi****),진짜 재미있어요  긴장감 있게 잘 만들었음 ,10,2,2,False
11237,2018-08-27 15:55:00,칸카르데쉬(fail****),조금 지루한감이 없지않아 있네요. ,8,2,2,True
11238,2018-08-27 13:12:00,전나은(njun****),픽션과 사실의 구분을 명확히 짓지 않은 불편한 영화 ,4,2,2,True
11239,2018-08-27 13:08:00,니키최(nikk****),현대사 공부를 위해 꼭 봐야할 영화!!! ,10,2,2,True
11240,2018-08-27 12:02:00,코알랄라(hyeu****),총 쏘고 치고박고 싸우는 그런 액션씬을 단 1도 넣지 않고 오로지 말빨(일명 '구강액션)로 조져버리는 그런 영화!! ,10,2,2,False
11241,2018-08-27 11:31:00,코코마린(kyun****),감동 이었어요잼나게 봤어요~~~^^ ,8,2,2,True
11242,2018-08-27 11:31:00,코코마린(kyun****),감동 이었어요잼나게 봤어요~~~^^ ,8,2,2,True
11243,2018-08-26 23:30:00,고승우(seun****),강력한액션신보다는 감정선을 세밀하게 잘표현한영화 ,8,2,2,False
11244,2018-08-26 20:28:00,검은눈떵이(choc****),진심 최고의 연기와 퀄리티 ...인간의 참 간사한 동물이야 ,10,2,2,False
11245,2018-08-26 20:25:00,벤치워머(arts****),쟁배우들 연기가 ㅎㄷ ㄷ 합니다 잼있었습니다 ,8,2,2,True
11246,2018-08-26 18:53:00,3449(stry****),김성민 연기력 인정 ~ 주지훈은 뭔가 넘 어설픔~ 황정민씨 연기는 이제  뭔가 좀 식상함~  늘  비슷하다해야되나...연출도 걍  무던 ~ 내용 은근 가슴아프다는~ ,7,2,2,False
11247,2018-08-26 18:22:00,ndh4****,노잼 처음부터 끝까지 밋밋 ,4,2,2,True
11248,2018-08-26 15:01:00,imji****,이게 북한 미화라고 지껄이는 것들은 영화도 안보고 좌표 찍고와서 별점 테러 날리는거 맞제? 김정일 묘사도 전형적인 독재자 빌런 클리셰에 평양 벗어나면 다 굶어죽어가고 대남도발 결정권도 다 김정일이 쥐고 있었다고 묘사하는데 북한 미화? ,10,2,2,False
11249,2018-08-26 13:33:00,shin****,최고..  여기 1점주는 틀딱및 일베 떼거지로 1점 주라는 지령떨어짐 ,10,2,2,False
11250,2018-08-26 13:21:00,락히코코(neve****),이게 전부 실화라니 너무나 놀라운 영화. 이성민 연기 감탄이지만 조진웅 연기 좀 어떻게 안될까.. ,10,2,2,False
11251,2018-08-26 13:19:00,goodluck(whdm****),오랜만에 재미있는 영화를 봤네요 ! ,10,2,2,False
11252,2018-08-26 13:13:00,찬봉(kimc****),이게 사실이란 말인가... ,10,2,2,False
11253,2018-08-26 13:03:00,한스(sadr****),1점짜린 알바단인듯..ㅎㅎ ,8,2,2,False
11254,2018-08-26 12:39:00,보노보노(scos****),재밌게봤습니다^^^ ,8,2,2,False
11255,2018-08-26 12:33:00,rss1****,재미있게 잘봤습니다. ,8,2,2,True
11256,2018-08-26 12:28:00,봄봄봄(ass2****),실화바탕이라 더 긴장하며봤고 배우들 연기도 너무 좋아서 몰입이잘됐다 ,10,2,2,True
11257,2018-08-26 12:25:00,무소유(je68****),최고  뭐 더 할 말이 있겠는가.. ,10,2,2,True
11258,2018-08-26 12:24:00,서비(jupi****),재미있음~~~연기들 좋아요 ,10,2,2,True
11259,2018-08-26 12:22:00,무상(jink****),식상할것 같았는데 맛나게 잘 풀었음 ,10,2,2,False
11260,2018-08-26 12:20:00,이옥순(los1****),진정한 빨갱이는 누구인지 생각하게 만든다 ,10,2,2,False
11261,2018-08-26 12:05:00,sapc****,무엇을 위한 영화인가.... ,1,2,2,True
11262,2018-08-26 12:02:00,csh2****,"이정도면 ""모스트원티드맨"" 과 비견할만한 첩보영화 ",10,2,2,True
11263,2018-08-26 09:29:00,mina****,"정치색이 있는 영화입니다. 사실과 허구의 구분이 명확하지않구요~평점이 별로라서 안보려했다가 봤는데,영화를 허구에 기반했다생각하고 정치색을 떠나 영화자체만본다면 볼만합니다. 몰입도도 있구요~재미있습니다 ",8,2,2,False
11264,2018-08-26 07:40:00,pss0****,OO들 국정원은 북에 갈게 아니라 이인제한테 그돈들고 갔어야했음 그러 디제인 청와대 구경은 평생 못했음..  영화내용이 사실이라면.. ,6,2,2,False
11265,2018-08-25 23:11:00,김은경(skys****),아이들과 봤는데  중반부터는 앉아있기 너무너무 힘들어했어요~2시간까진 거뜬히 앉아있는 아이들이거든요 ,6,2,2,True
11266,2018-08-25 22:11:00,rhdw****,이성민 만 보인다 이성민이 잘생겨보이긴처음 ㅋㅋ ,10,2,2,False
11267,2018-08-25 21:52:00,dbru****,그저그래요 생각보다 크게 재밋지는 않은듯 ,8,2,2,True
11268,2018-08-25 21:22:00,홍2(hotb****),그냥볼만함 엄청 재미있자는않음 ,6,2,2,True
11269,2018-08-25 20:45:00,jumy****,내용이  썩~~~졸다 왔네요 ,6,2,2,True
11270,2018-08-25 19:25:00,세잎클로버(rain****),연기야 믿고 봤는데...제작 의도가 무엇인지... ,4,2,2,True
11271,2018-08-25 19:03:00,윤수진(suji****),적당히 했어야지 너무 갔다 ,6,2,2,True
11272,2018-08-25 11:20:00,봉구(e_na****),노잼노잼노쟘노잼노잼 ,2,2,2,False
11273,2018-08-25 10:45:00,Seu93(seun****),연기는 좋았는데...무슨 ,4,2,2,False
11274,2018-08-25 01:44:00,김민수(susa****),끝이쫌허무하네요나름볼만했어요 ,8,2,2,True
11275,2018-08-24 20:24:00,배스짱(hl1v****),영화를 보면서 우리정부의 찜찜함이 느껴집니다. ,10,2,2,False
11276,2018-08-24 18:45:00,타인로그인금지(raur****),공장 공작 공작 재밌다 공아적작 ,6,2,2,True
11277,2018-08-24 18:29:00,유키(llki****),연기도 영화내용도 좋아요! ,10,2,2,False
11278,2018-08-24 18:03:00,유효종(gygl****),qwdqwdqwdqwdqwqwdqwdad sd ,3,2,2,True
11279,2018-08-24 15:36:00,진현준(mipo****),기대안하고 봤는데 엄청 재밌었네요 ,10,2,2,False
11280,2018-08-24 13:55:00,미니짱(jjw9****),진짜 재밌게 봤다~ 개인적으로 북한에 가서 회의했던 당시 여당측 인사들은 반드시 응당한 댓가를 치르게 해야하지 않나 생각된다.. ,10,2,2,False
11281,2018-08-24 13:37:00,Pure kang(goso****),good movie!!!! ,9,2,2,True
11282,2018-08-24 12:23:00,xwb1****,조진웅 연기 엄청 잘함 굿굿 ,10,2,2,True
11283,2018-08-24 10:05:00,chan(jeyo****),기장감도  없고지루하고 재미없음 ,6,2,2,True
11284,2018-08-24 09:39:00,조아조아(ppar****),역시 선거때만되면 전쟁난다고하더만...흑곰성 재수사해서 개누리 해산시켜라 ,10,2,2,False
11285,2018-08-23 16:21:00,ㅋㅎ(0210****),"배우들 캐스팅은 너무 좋은데, 내용은 그닥 .. ",4,2,2,True
11286,2018-08-23 03:15:00,wanna(ksb2****),내용은 뻔하나 연기자들의 연기보는 맛에 봤습니다 ,8,2,2,True
11287,2018-08-22 16:44:00,lkh6****,많은. 생각들. 하게 만드는 영화입니다.역쉬 연기력은 짱인듯.     역쉬. 역쉬. 하면서 봤습니다 마지막에. 찡하너요 ㅜㅜ ,10,2,2,True
11288,2018-08-22 15:49:00,stayclam(cnea****),정말 최고의 영화정치적인 이야기와 우리의 현실을 정말 잘 표현해낸 영화감동과 스릴 그리고 영화를 보고난후 많은 것을 생각하게되는 영화 ,10,2,2,False
11289,2018-08-22 12:23:00,헬로지혜(csr2****),연기를 너무잘해서...@.@ ,10,2,2,True
11290,2018-08-22 11:43:00,조혜미(hyem****),재밌어요. 지루하지 않고 배우들 연기 짱짱해서 좋았어요~~ ,8,2,2,True
11291,2018-08-22 10:56:00,집요정a(clov****),역시 믿고 보는 배우들의 연기!! ,9,2,2,True
11292,2018-08-22 10:47:00,신민아아(seem****),ㅂ그냥 볼만해여 ㅎㅎㅎㅎ ,4,2,2,True
11293,2018-08-22 09:22:00,이산포(lims****),잘봤습니다 잘봤습니다 ,8,2,2,True
11294,2018-08-22 09:20:00,yong****,정말 저래서 당선이 된걸까? 연기에는 박수를 준다.단 .. 요즘세대는 공감을 과연 할까?  그냥 옛날 나랑 상관없는 얘기들이겠지.. ,8,2,2,False
11295,2018-08-22 09:09:00,저스틴(kore****),소재선택의 과감성과 긴장감 유지에 박수를 ,9,2,2,True
11296,2018-08-22 00:19:00,릅론젬스(kimd****),조금 지루한면이 없지않아있어요 ,6,2,2,True
11297,2018-08-21 21:58:00,sain****,보통..이랄까요스토리 전개가 조금 잔잔하고 길게 느껴졌던총격없는 공작영화ㅋ이성민의 연기는 나무랄데가 없고장교옷입는 해원맥이 나옵니다ㅋㅋㅋ ,5,2,2,True
11298,2018-08-21 21:51:00,윤건(ykmg****),배우들 연기가 어후.. 추천합니다 ,8,2,2,True
11299,2018-08-21 21:33:00,지름미치(mitc****),이성민씨 정말 연기 끝내주네요. ,9,2,2,True
11300,2018-08-21 20:57:00,유지현(jenn****),"캐스팅도 좋았고 배우들 연기들도 ㅎㄷㄷ했는데, 내용이 흔한감이 조금 있어 아쉬웠다 ",8,2,2,False
11301,2018-08-21 18:09:00,3840유격대(rokm****),잔잔하니    꼭 봐야합니다~~ ,8,2,2,False
11302,2018-08-21 17:54:00,oksj****,good 입니다 . 멋져요 ,7,2,2,True
11303,2018-08-21 17:52:00,다람지(otim****),그냥저냥입니다.집중할만한무언가가부족해서아쉽네요 ,8,2,2,True
11304,2018-08-21 17:17:00,기상(lees****),분위기에 압도되는 영화. 너무 좌향좌해서 1점깍음. ,9,2,2,False
11305,2018-08-21 17:09:00,pgb9****,배우들의 연기덕분에 영화에 깊게 몰입했고 너무 재미있게 잘 봤습니다 ,10,2,2,False
11306,2018-08-21 16:13:00,토이킴(toyk****),지루한 느낌이였다.좀더 긴장감 나면 좋을듯. ,4,2,2,True
11307,2018-08-21 15:56:00,다사랑(nisi****),강추 강추 꼭 봐야 할 영화 ,10,2,2,False
11308,2018-08-21 15:41:00,lbh1****,역사의 진실은 밝혀져야 하지요 ㅅㄱㄲㅌ들 ,10,2,2,True
11309,2018-08-21 14:01:00,메지션(ycsa****),이렇게 긴장감넘치는 한국 스파이 영화는 처음 ,10,2,2,False
11310,2018-08-21 13:43:00,Muke(gemi****),최고의 영화였다. 시간가는게 아까울 정도 ,10,2,2,False
11311,2018-08-21 13:42:00,angela(punc****),실화를 소재로 한 영화라 더 흥미로웠고 긴장하며  봤음. 재밌었음. 한 번 더 보고싶다 ,10,2,2,False
11312,2018-08-21 13:39:00,jos5****,우리의 삐뚤어진 정치관을 볼수있었다 ,10,2,2,True
11313,2018-08-21 13:23:00,real****,실화라고 하니 더 재미있네요 ,10,2,2,True
