,time,ID,text,score,like,dislike,watch_movie
5326,17.01.29 2:48,아인(suha****),재밌게 잘보았어요 윤아의 깜짝 연기도 좋았구요 ,8,4,2,TRUE
5327,17.01.29 2:30,강인한정신력박진권(powe****),심심풀이용 그냥 재밌어요 ,7,4,2,TRUE
5328,17.01.29 2:28,택배의여왕(bito****),"스토리는 그럭저럭 현빈 멋지고 김주혁 재발견,  초반 달리기액션씬은 엄지척! ",8,4,2,FALSE
5329,17.01.29 2:26,중국집(92so****),현빈 얼굴...피지컬... ,8,4,2,FALSE
5330,17.01.29 1:50,kmw3****,그냥저냥볼만한거같아요 ,8,4,2,TRUE
5331,17.01.28 23:58,pine****,주인공 대비 영화가 스토리 전개가 약함 ,4,4,2,TRUE
5332,17.01.28 14:21,kyj0****,"시원시원한 액션, 빛나는 연기, 지루할틈 없는 전개 ",10,4,2,FALSE
5333,17.01.28 14:19,qhdd****,엄청재밋습니다 다들보시길 ,10,4,2,TRUE
5334,17.01.28 13:38,박성환(sh93****),굿ㅎㅎ믿고 보는 유해진 ,10,4,2,TRUE
5335,17.01.28 11:47,비없뷰없(qkrg****),현빈멋져요 뉴해진도멋있구....김주혁도 섹시하게나온다... 내가알던 구탱이 아님!0! 액션영화라 액션도 나오고 되게 생각없이 보기좋음! ,9,4,2,TRUE
5336,17.01.27 13:17,arim(mr81****),너무 재밌게 잘봤어요~ ,10,4,2,TRUE
5337,17.01.27 13:16,blessing77(msk3****),현빈의 액션은  지금까지의 그누구의 액션보다 그냥 화보다.내용도 잘짜여있고 재미나고 강추함 ,10,4,2,FALSE
5338,17.01.27 13:08,gh소금천사(gh08****),현&유 케미 넘 잘보았습니다이 영화 2017년 대박나세욤 ,10,4,2,TRUE
5339,17.01.27 13:07,그녀미경(mari****),현빈 액션씬에 감탄사가 절로 나오더라구요한번더 보러가야겠어요ㅋ ,10,4,2,FALSE
5340,17.01.27 13:04,0509****,보고나서 잼있다 하는영화!!!  현빈이 멋있게나옴 ,9,4,2,TRUE
5341,17.01.27 13:02,초하(whit****),유해진 연기는 역시 깔끔. 현 빈은 역시 멋짐. ,10,4,2,TRUE
5342,17.01.27 12:41,beil****,잼잇어요! 대박기대안햇는데 정말.. ,10,4,2,TRUE
5343,17.01.27 12:37,dslkfjslkfjlkdjflsdf(10ho****),재밋었어요ㅋㅋ유해딘이 ,10,4,2,TRUE
5344,17.01.27 4:33,Park sj(seon****),완전 진짜 재미있었어요!!또 현빈 진짜 멋있었어요~~ ,10,4,2,TRUE
5345,17.01.26 16:27,카리스마879(kari****),무지 잼나요~~~~ㅎ ,8,4,2,TRUE
5346,17.01.26 11:15,jjmm****,한민족~^^  넘 좋으네요 ,10,4,2,TRUE
5347,17.01.26 11:07,chfi****,잼나다는 이야기를 듣고 보러 갔는데 기대 이상으로 잼났습니다.우울한 이 시기에 오랫만에 많이 웃고 왔습니다.다시 보고 싶은 영화에 한표 ,10,4,2,TRUE
5348,17.01.26 3:37,꽁알(kkkk****),꿀잼윤아연기 잘해서 놀랐다 ,10,4,2,TRUE
5349,17.01.26 3:01,플래시(rich****),ㄹㅇ 5점 짜리영환데 네이버평점 망햇네 이딴영화가 8후반대라니ㅋ 진심 개 노잼 알바들고생한다 조작하느라 ,5,4,2,FALSE
5350,17.01.26 1:48,기미은(heki****),솔직히 평점 처음 써보는데 다들 공조 봤으면 해서.. 더킹이랑 공조 같은날에 봤는데 둘다 재밌지만 난 공조를 더 재밌게 봤다 진짜 난 공조 흥 했으면 좋겠다 더킹이기고 일등해라 진짜 왜 둘이 시기가 겹쳐서리 너무 아쉽다 ,10,4,2,FALSE
5351,17.01.26 0:40,규리맘0321(rike****),오랜만에 웃을수 있는영화였습니다.. ,10,4,2,TRUE
5352,17.01.26 0:36,하늘 구름 그아래나(hsh2****),"내용, 배우들 . 모두 잘 만들어진 영화 였습니다.. ",7,4,2,TRUE
5353,17.01.26 0:14,올ㅋ(mh10****),아 진짜....봐요 봐야해요 ..이걸 왜 개봉하자마자 안봣는지....망할 댓글....재미없단글 보고 안봤는데....아 아무나 이거보고 절 믿으시고 공조 보세요!!!!진짜 재밌다구요 아 나 진짜 댓글알바아닌데...진짜 보세요 수능 끝나고 본영화중 짱 ,10,4,2,FALSE
5354,17.01.26 0:01,jkhc****,개인적으로 유해진을 좋아해서 오랜만에 영화 보러 갔는데 후회되지 않은 영화였음 ,9,4,2,TRUE
5355,17.01.25 23:30,셀(tpfl****),두번 봤는데여 진짜 너무 재밌어여 재미 액션 다 잡음 진짜 강추! 더킹도 봤는데 더킹보다 더 재밌으니깐 보시길 물론 액션도 ,10,4,2,TRUE
5356,17.01.25 18:53,럭셔리BK(wowk****),원빈 밀림... 현빈 다시보게됨... ,10,4,2,FALSE
5357,17.01.25 18:48,chon****,정말 잼있게 잘봤네요.애들과 오랜만에 재미있었네요 ,10,4,2,TRUE
5358,17.01.25 17:11,상그니얌(dldl****),중간중간  계속  웃음  포인트가 있어서  재밌었어요 ,10,4,2,FALSE
5359,17.01.25 17:10,한지선(mlte****),"눈호강,액션,웃음 ,감동까지 다 잡는 영화였어요!! 간만에 한번 더 보고 싶은 영화가 생겼네요 ",10,4,2,FALSE
5360,17.01.25 16:58,깍둥이(dkfm****),정말재밌어요 통일이되면좋겠다는생각을갖게해준영화입니다 ,10,4,2,FALSE
5361,17.01.25 16:56,너는장미보다(djen****),본 시리즈 차기작이라도 손색없음 ,10,4,2,FALSE
5362,17.01.25 0:00,달빛소년(kaya****),너무한거 아닙니까? 이딴식으로 영화만들고 평점이 나오길 바라나요? ,2,4,2,FALSE
5363,17.01.24 19:04,지리산(husb****),유해진 등장 영화 재밌게 잘 보고 있어요. 현빈과 케미도 잘 떨어지네요. ,10,4,2,TRUE
5364,17.01.24 16:59,라세느부기(rase****),김성훈감독님!  최고의캐스팅.스토리탄탄.영상미등 준비많이하신게 느껴집니다.김주혁연기는 최고! 아마 인생작나오신듯..조연배우들도 연기좋았습니다. 전체적으로 배우복이많아요^^ 천만안가도 다음작품 꼭기대할께요 화이팅ㅋ ,10,4,2,FALSE
5365,17.01.24 16:36,yuns****,시원한 액션신.. 무겁지 않은 스토리... ,9,4,2,TRUE
5366,17.01.24 16:19,Eun진(lyj2****),"현빈의 외모에 한 번 감탄하고 유해진의 연기력에 두 번 감탄하고 화려한 액션에 세 번, 탄탄한 스토리에 네 번 놀람. 진짜 아침부터 친구 끌고 데려가서 본 보람이 있음.. 더킹도 보고 공조도 본 사람으로서 더킹을 보지말고 이걸 봐야함.. 더킹은 돈아깝 ",10,4,2,FALSE
5367,17.01.24 16:07,휴대폰다이소(phon****),현빈 존멋유해진 존웃 ,8,4,2,TRUE
5368,17.01.24 14:16,짱(dbwl****),보는내내 좀 답답한 느낌이 있었어요 ,6,4,2,TRUE
5369,17.01.24 13:07,laly****,현빈이 열일했네요 진짜 잼났음!!윤아도 김초역할 톡톡히하고 !짱짱짱 ,10,4,2,TRUE
5370,17.01.24 7:59,yoon****,현빈을 위한 영화가 아닌가 싶음 ㅋㅋ 액션연기 정말 잘함 ,10,4,2,TRUE
5371,17.01.24 5:19,샤벳(happ****),현빈과 김주혁의 소름끼치게리얼한연기 짱입니다요~~~ ,10,4,2,FALSE
5372,17.01.24 2:37,yeil****,재미있는영화입니다. ,10,4,2,TRUE
5373,17.01.24 0:10,매니아(mend****),전문가 평점이 너무 낮네요. 유해진의 유머와 현빈의 액션연기가  멋지게 어우러졌습니다. 적어도 8점 이상의 영화입니다. ,9,4,2,FALSE
5374,17.01.23 23:58,귀염둥이(tngu****),정말 시간가는지 모르고 잼있게 잘봤어용♡♡ ,10,4,2,FALSE
5375,17.01.23 23:11,말랑말랑(deah****),진짜 재미있어용 강추! ,10,4,2,TRUE
5376,17.01.23 23:06,초절정여신(9512****),재밌게봄 현빈 존멋 ㅎㅎ ,10,4,2,TRUE
5377,17.01.23 22:58,이일섭(mint****),더 킹 보다 재밌음... ,8,4,2,FALSE
5378,17.01.23 22:29,아키하(skyg****),믿고보는유해진~ 마지막이쫌아쉬웠지만~ 소소한재미나구성은좋은영화 ,9,4,2,TRUE
5379,17.01.23 22:28,내 인생은 마치(cccc****),재미가 없다면 인간이 아니다.OO 남잔데 현빈한테 반했네 ,10,4,2,FALSE
5380,17.01.23 22:18,G1(jina****),재밌었어요~ ^^ 물론 재미위주영화는 아니지만 각박한 세상에 웃고 울고 편히 볼수있는 영화여서 더 좋았어요~~!유해진이 너무 현실적 캐릭터라 가족적인 요소가 좋았고^^감정이입이 되서 울고 있는 내가 웃긴데 울고있었고..현빈은 원래 멋있는 케릭터니까 ,10,4,2,FALSE
5381,17.01.23 22:15,김민준(minj****),잼잼꿀잼너무재밌어요 ,10,4,2,FALSE
5382,17.01.23 22:13,에버그린(rudg****),아주많이 무겁고 어둡진않고 의외의 웃음코드와 화려한 액션이 좋네요 ,9,4,2,FALSE
5383,17.01.23 21:22,sslh****,쨈 나게  보고 갑니당♡♡ ,7,4,2,TRUE
5384,17.01.23 20:14,wlsd****,아주 재밌게 잘 봣습니다 ,10,4,2,TRUE
5385,17.01.23 19:17,기러기(him4****),액션이 많았으면 좋았겠는데 좀 아쉽지만 탄탄한 스토리 좋았습니다 ,9,4,2,TRUE
5386,17.01.23 18:49,msms****,액션 멋있고 재밌어요~ ,10,4,2,FALSE
5387,17.01.23 18:45,p4p5****,최고입니다.  연기 스토리 배우 액션 암튼 최고로ㅜ잼나요 ,10,4,2,TRUE
5388,17.01.23 18:33,Discovery(free****),후반부에 억지스런 장면들은 있었지만.. 재미는 보장한다.현빈 졸라 멋지게 나옴. ,10,4,2,FALSE
5389,17.01.23 17:43,skyl****,진짜대박 재밌음.최고의 캐스팅. 꼭 봐야함. ,10,4,2,FALSE
5390,17.01.23 17:42,젊은농부(show****),재밌게는 보았습니다그냥 현빈이 쩔어 ,9,4,2,TRUE
5391,17.01.23 17:24,달이(dnjf****),현빈 액션배우이더이다 왜 여태 안함? ,10,4,2,FALSE
5392,17.01.23 17:18,티파니파니(chsa****),"더킹도 봤는데, 재미는 공조! 요즘 현실이 더킹과 같아서 영화로서 재미는 좀 없구요~ 공조는 웃음과 감동 ,액션. 깨알같이 웃기는 유해진과 심각한 현빈의 언발란스속 조화. 암튼 재있어요. ",10,4,2,FALSE
5393,17.01.23 17:15,르미월드(lal8****),"재밌네요, 현빈이랑 유해진이 안어울릴줄 알았는데..캐미좋다 유해진이 현빈 외모를 극대화시켜줌 ",10,4,2,FALSE
5394,17.01.23 17:15,가을망초(rlcj****),신랑이랑 봤는대 신랑이 첨에 현빈 나오는거 안본다고ㅡㅡ현빈 별로라고 하더니 다 보고나서는 자기도 현빈처럼 수염좀 낫으면 좋겠다면서ㅋㅋ완전 멋있다고ㅋ유해진은 연기가 아닌것 같은ㅋㅋ암튼 현빈의 액션연기 정말 최고 현빈이 다시보임~!!(^o^)b ,10,4,2,FALSE
5395,17.01.23 17:08,seun****,현빈의  연기.액션.표정  모든것이  완벽했어요.  스트레스를   한방에   날려버렸어요.  욕설과  잔인함이  난무한 요즘 한국영화에서  눈살  찌푸리지 않고   넘나  재밌게 볼수  있는  영화  입니다. 1000만  화이팅!!!! ,10,4,2,FALSE
5396,17.01.23 16:53,ekdbs2103(mdy1****),"초반엔 임윤아씨와 유해진씨, 장영남씨의 깨알같은 재미에 웃다가중후반부엔 현빈씨와 김주혁씨, 공정환씨의 엄청난 액션에 시간가는줄 모르고 봤어요 ! 공조 대박~~~ ",10,4,2,FALSE
5397,17.01.23 16:39,나는안서진(yosu****),재미있게봣어요ㅋㅋㅋ ,10,4,2,TRUE
5398,17.01.23 16:14,버즈락인(bins****),코믹하고 재미있는 영화였다 한국형 시네마 스토리가 여지없이 보였지만 그래도 재미있었다 ,7,4,2,TRUE
5399,17.01.23 12:00,휴즈키(gksd****),나름재밌었어요 김주혁 짱멋있으 ,9,4,2,TRUE
5400,17.01.23 11:59,박철민(pcm2****),겁나잼나요 겁나잼나요 ,10,4,2,TRUE
5401,17.01.23 11:47,이남경(n120****),역시 김주혁 연기 어디 안갔음 ,10,4,2,FALSE
5402,17.01.23 11:44,khtk****,별5개 줄만함 재밌음. ,10,4,2,FALSE
5403,17.01.23 11:00,tpdh****,그냥 시간때우기 영화.너무 뻔한 스토리. ,5,4,2,FALSE
5404,17.01.23 10:38,김성재(eco0****),"이게 왜 평점이 높은지 모르겠네요. 영화적 장치도 미비하고, 두배우의 연기호흡도 별로였습니다. 유해진씨 특유의 능청스러운 연기도 어색했고, 진지할때 나와주는 특유의 감정선 역시 무너졌습니다. 시대 떨어진 아쉬운 영화였습니다. 럭키는 정말 잘 봤는데ㅠ ",5,4,2,FALSE
5405,17.01.23 10:03,stup****,이게 뭐지....아쉬움의 연속 ,3,4,2,FALSE
5406,17.01.23 2:22,고정급식 한식배달(pse0****),넘 재미 있어요!현빈 너무 멋있고 역시  유해진 ,10,4,2,TRUE
5407,17.01.23 1:56,고고(rhkd****), 오랜만에 부로맨스? ㅋㅋ잼잇엇어요 ㅎ ,9,4,2,TRUE
5408,17.01.23 1:50,kobd****,잼 꿀잼 친구랑 지루함없이 봄 ,10,4,2,TRUE
5409,17.01.23 0:55,공주(sg25****),현빈이 졸잘임 글구 유해진 연기 개잘 ,10,4,2,TRUE
5410,17.01.23 0:44,sktj****, 재밌게 잘봤고요 남자지만 현빈 너무 멋있게 나옵니다. ,10,4,2,FALSE
5411,17.01.23 0:38,똥(dong****),액션씬 넘  멋지네여고생많으셨겠네요 ,9,4,2,TRUE
5412,17.01.23 0:33,써니(spin****),역시 현빈은 실망시키질 않는군여...ㅋ멋진 액션 진짜 북한 사람이라 믿을정도의 어색하지 않은 말솜씨 완전 멋지심*^^*유해진 영화 또 한껀 올리셨네요 ,10,4,2,TRUE
5413,17.01.23 0:29,얼렁(chul****),역시 현빈 멋있다조합 횐상 굿굿 ,10,4,2,TRUE
5414,17.01.23 0:18,달님이(ksjt****),현빈은앞으로 액션만해라.... 매력업그레이드됨!! 액션도 참신하고 스토리와 비지엠까지 뭐하나 빠지는게 없는영화 ! 연기력은 옵션 ! 꼭보세요 ,10,4,2,FALSE
5415,17.01.23 0:10,가이즈카(cwsp****),굳이 비교하자면 더 킹 보다는 나음 ,8,4,2,FALSE
5416,17.01.22 23:13,오승준(osj8****),넘넘 재미있고 멋집니다! ,10,4,2,TRUE
5417,17.01.22 23:09,ltjd****,현빈과 유해진 콤비 졸잼 중간에 웃긴장면들 시간 가는 줄몰랏슺니다 ,10,4,2,TRUE
5418,17.01.22 23:09,곰싱이(hur0****),"영화보며 웃기도 하고ㅎㅎ 현빈이 정말 멋지게 나왔어요남친도 현빈 멋있게 나왔다구 그러구요현빈의 멋진 액션, 유해진과 가족들의 유머, 유해진의 기대이상의 액션이 좋았습니다 ",9,4,2,TRUE
5419,17.01.22 15:57,은시(goku****),뻔해도 재밌다  현빈 멋있다 유해진 웃기다 ,9,4,2,FALSE
5420,17.01.22 14:44,비공개(dlfr****),처음으로 리뷰 남기는 건데 솔직히 윤아 보러 갔지만 내용도 안 지루하고 재미있고 유해진 빵빵 터짐 ㅋㅋ 그리고 현빈 액션 정말 놀랍더라 별 기대 안 해서 그런진 몰라도 무튼 굿이었음 윤아도 연기 잘하고 귀엽고 ㅠ 만족스러운 영화였다 ,10,4,2,FALSE
5421,17.01.22 14:05,수호천사(mj11****),"결말이 좀… 아쉽지만.가족들과 재미있게 봤어요.역시, 현빈, 유해진, 김주혁 연기 좋아요.굿~ ",9,4,2,TRUE
5422,17.01.22 10:31,하연(dus8****),전형적인 한국형 스파이영화. 끼워맞춘 스토리와 엔딩. 현빈은 잘생겼다... ,5,4,2,TRUE
5423,17.01.22 9:22,iich****,현빈에 의한 현빈을 위한 현빈 영화현빈의 액션 연기 멋지네요 ,9,4,2,TRUE
5424,17.01.22 7:25,mco3****,더킹 볼까 공조볼까 고민하다가 네티즌평점이 조금더높은공조봤습니다. 와.. 이딴 영화보다 평점낮은 더킹은 얼마나 쓰레기영화란소리죠 그래서 더킹은안볼랍니다. ,2,4,2,FALSE
5425,17.01.22 4:33,나(pan0****),현빈... 정말 잘 어울리고 연기야 뭐 말 할 것고 없고bb ,10,4,2,FALSE
5426,17.01.22 4:31,Hontony(kims****),얼굴천재 현빈 & 환상케미 유해진 ,10,4,2,FALSE
5427,17.01.22 1:47,별(as85****),재밌어요 .유해진 넘 웃김 ,9,4,2,TRUE
5428,17.01.22 1:23,하늘소(hee0****),현빈 유해진  공조  대박!~~~ ,10,4,2,FALSE
5429,17.01.21 23:16,서태지천재(ssuk****),국내영화 1위 자부합니다 ,10,4,2,FALSE
5430,17.01.21 22:18,pusa****,솔까 적어도 더킹보다 재밌다고 단언한다 ,10,4,2,FALSE
5431,17.01.21 22:10,마음의벗(taem****),북한 소재의 영화가  식상하다는니 북한 미화라느니 되지도  않는 개잡솔 집어 치우고  영화는  그냥  영화일뿐  자장면 시켜놓고  짬뽕맛 기대하지 말고  그냥  시킨데로 맛있게 쳐먹자주말 저녁에  속시원한  한편의 액선 영화 공조 강력추천 한다 ,10,4,2,TRUE
5432,17.01.21 22:00,KLM(klma****),더킹보다 재밌는데 이게 왜 2위인지 ,9,4,2,FALSE
5433,17.01.21 12:41,에스엠(smei****),재미있게 잘 보았어요..유해진나오는건 역시 재미있어요 ,9,4,2,FALSE
5434,17.01.21 12:39,두홍이(pole****),넘 존잘현빈ㅠㅠㅠ 유해진이랑 케미터져요 ㅎㅎ♥♥ ,10,4,2,FALSE
5435,17.01.21 12:39,chsc****,엄마랑 봤는데 재밌었어요 !!!! ,9,4,2,TRUE
5436,17.01.21 12:36,jhbock(h455****),재밋다길래 봣는데 꿀잼 ㅎㅎ 더킹보다 공조보는거 추천!!! ,10,4,2,FALSE
5437,17.01.21 12:36,anun****,재미있었어요역시유해진짱현빈도멋져요 ,10,4,2,TRUE
5438,17.01.21 12:31,나야(rout****),연기 잘 하는 건 인정한다만..유해진이 맡는 역할 완전 짜증 지대로에 암 걸릴 것 같더라 ㅎㅎ ,7,4,2,FALSE
5439,17.01.21 12:17,ys22****,꿀잼!! 진짜너무재밌게봤어요 ,10,4,2,TRUE
5440,17.01.21 12:13,Dre(blui****),재미있게 잘 봤습니다ㅎ ,10,4,2,FALSE
5441,17.01.21 12:08,Herzenuntenlinks(paul****),유해진과 현빈의 조합이 좋네요 ^^ ,9,4,2,TRUE
5442,17.01.21 11:52,생콩(dune****),공조 정말 잼나네요..추천 합니다..감동도 있다는...ㅎㅎ 온가족과 함께할 수있는 영화로 조으네요..조조할인 화이팅... ,10,4,2,TRUE
5443,17.01.21 11:51,Hys(psou****),재밌다!!!! 흥행가능할듯하네요 진짜 재밌어요 ,10,4,2,FALSE
5444,17.01.21 11:27,아드레날린(ghgh****),소소한 코믹과 시원한 액션 그리고 귀여운 윤아 ,5,4,2,FALSE
5445,17.01.21 11:22,몽이(ljsu****),초등학교 5학년인데랑 공조 봐도될까요? ,10,4,2,FALSE
5446,17.01.21 11:17,lims****,재미있게 와이프와관람했습니다 ,10,4,2,TRUE
5447,17.01.21 7:07,blin****,갠적으로 마스터보다 재밌게봤다. 마스터는 속고속여서 정신없고 복잡했는데 이건 편하게 봄 ,9,4,2,FALSE
5448,17.01.21 6:40,아리(love****),김주혁  너무멋있습니다현빈 짱~! ,9,4,2,FALSE
5449,17.01.21 6:28,sala****,방금 2시45분꺼보고왔어요 집에오니6시 ㅋ 심야가동대문뿐이라 경기도에서 동대문까지 가서 봤는데 전 한번더 보고싶어요.현빈이 정말멋있게나오고 유해진씨 웃기고 김주혁씨는 연기 진짜잘하시네요.  현빈팬이기도하지만 진짜전 이영화 가족끼리 봐도 연인끼리도 ,10,4,2,FALSE
5450,17.01.21 5:48,융(qhtj****),공조를 보면서 계속 웃기도 하고  뒤로 갈수록  슬픈내용이 부각되어 감정몰입이 되서 울기도 했던것  같아요 액션과 코믹  등 다양한내용들이 다 적절히 포함되어서 좋았던것 같다! 공조에 나오신 주연 조연분들께서 다  연기도 너무 잘하셔서 재밌게 봤다 ! ,10,4,2,FALSE
5451,17.01.21 5:05,alon****,날짜를 멍청하게 하루전걸로해놓고 잤네요 ㅎㅎ ,10,4,2,TRUE
5452,17.01.21 4:53,김대표(spas****),잼나게 봤어욧~~ 코믹한부분이죄금아쉽기는하지만 간간히웃으면서잼나게봤습니다 ,8,4,2,TRUE
5453,17.01.21 4:09,천지(gkrs****),진짜 너무재밌음....역시 명품배우 현빈 유해진 찡한감동 ,10,4,2,FALSE
5454,17.01.21 4:02,핑크빛핑(dbal****),더킹보고 바로 공조봤는데 더킹ㅈㅅ 기억안날정도현빈만 생각남ㅠㅠ 액션짱잘함 너무 자연스러움 ,10,4,2,FALSE
5455,17.01.21 2:50,best****,현빈 멋지네요남자가봐도 ,9,4,2,FALSE
5456,17.01.21 2:31,바디바디(432l****),오랜만에 좋은 영화 봤습니다. ,10,4,2,FALSE
5457,17.01.21 2:24,쌍날개eun(tprl****),액션 감동 모두다 완벽한 영화이다. ,10,4,2,FALSE
5458,17.01.21 2:18,shqk****,그여자 많이 사랑해요?유해진짱 ,10,4,2,FALSE
5459,17.01.21 2:18,emilypark(emil****),"현빈 , 김주혁 당신들의 연기는 정말 쵝오였습니다!!! ",9,4,2,FALSE
5460,17.01.21 1:49,은쥐(food****),현빈 보고 안구정화 ㅎㅎ 배우들 연기를 다 잘하고 액션도 짜릿함 ,10,4,2,FALSE
5461,17.01.20 23:17,신이(arar****),화려한 액션~!!긴장하면서 봤네요 재밌습니다~!!^^ ,9,4,2,TRUE
5462,17.01.20 23:14,김재완(jaew****),재밌네요 막판에 조금씩 지루해지는감이있기는 하지만 개꿀잼 ,9,4,2,TRUE
5463,17.01.20 23:12,구옥희(jyj2****),"현빈,유해진 의리지킴이 너무멋졌어요. 액션도 있고 코미디도  있어서 넘넘 재밌게 봤어요. ",10,4,2,TRUE
5464,17.01.20 23:07,hero23(mixh****),유해진씨 연기 정말 굿굿 현빈 무술 ㄷㄷ햇습니다... ,10,4,2,TRUE
5465,17.01.20 22:58,은빛소녀(fpdl****),현빈 잘생겼는데 연기까지 굳짱 유해진 코믹연기의달인 너무 잼잇었다 ,10,4,2,TRUE
5466,17.01.20 22:51,jg66****,재미 있네요ㅡ~~그런데로 ,9,4,2,TRUE
5467,17.01.20 21:31,aero****,재미와 감동 윤아의 푼수짓까지 다 좋았습니다. ,9,4,2,FALSE
5468,17.01.20 20:55,hiyo****,뻔한스토리~~배우들 연기는 잘힙니다~6점이 적당함~~~ ,6,4,2,FALSE
5469,17.01.20 20:17,Editing(lymc****),연기는 좋았지만 얇은 스토리에 아쉬움이 많았습니다. ,7,4,2,FALSE
5470,17.01.20 19:40,김 소영(whda****),유해진은 코믹담당 현빈은 너무멋잇어 ㅠㅠ역할이 딱 맞아떨어짐 더킹도재밋구 공조도 너무너무 재밋음! ,10,4,2,FALSE
5471,17.01.20 19:36,ddddd(whdd****),조마조마하고너무재밌음 현빈너무멋있다ㅜ ,10,4,2,FALSE
5472,17.01.20 19:35,노답(gusd****),방금 보고왓는데 강 봐야함  정말 두번 보고싶은영화 추천드려요~~ ,10,4,2,FALSE
5473,17.01.20 16:18,sai0****,공조 졸잼현빈 진짜 멋있고 연기도 잘하고믿고 보는 유해진재밌다~~ ,10,4,2,FALSE
5474,17.01.20 12:57,바하맘(pej1****),"남북얘기가 어짜피 뻔하지만 그래도 뻔한 스토리 내에서 액션과 멋짐은 현빈이, 웃음과 감동은 유해진이, 악역의 날카로움은 김주혁이. 삼박자가 너무 잘맞았어요. 공조 최고!! ",10,4,2,FALSE
5475,17.01.20 12:53,디홍(sinn****),다른 말 필요없고 그냥 개재밌음 ,10,4,2,FALSE
5476,17.01.20 12:41,룰루(chal****),액션. 코믹. 다 볼수있는 영화임!현빈 액션 멋지고유해진 웃기고김주혁 연기 대박.윤아도 재밌음.너무 무겁지 않게 즐기고 볼수있는 영화라고 생각함! ,9,4,2,FALSE
5477,17.01.20 12:22,ymk3****,현빈의 액션연기와 유해진의 코믹연기가 잘 어울려  재미있게 봤어요. 조금 아쉬운것은 그다지 김동을 주는 장면이 짧게 나와서 조금 아쉬웠고요.너무 가족애를 너무 아니하게 다룬것이 아쉬웠네요.잘 봤습니다.ㅎㅎ ,10,4,2,TRUE
5478,17.01.20 11:18,주로파(zoor****),현빈이랑 유해진이랑 캐스팅한 사람 상줘라 찰떡 콤비 존잼 ,10,4,2,TRUE
5479,17.01.20 11:12,says****,초음파 실화인 부분임??    이건 뭐 아침드라마도 아니고 ,6,4,2,FALSE
5480,17.01.20 3:33,erica(heer****),완전 재밌게 보고왔어요! 시간이 후딱 지나감~ 현빈 진짜..ㅜㅜ 멋있어도 너무 멋있어요~~ 유해진씨는 두말하면 잔소리 ㅋㅋ 진짜 웃겼어요~ 윤아는 너무 귀엽고 김주혁씨 연기력도 후덜덜.. 군더더기없이 자연스러운 스토리와 알찬 캐릭터의 영화였네요 ,10,4,2,FALSE
5481,17.01.20 2:22,엘리시움(ftts****),멋있는 현빈과 유쾌한 유해진씨의 조화가 적당히 어우러져 훌륭했습니다! 오랜만에 끝까지 유쾌한 영화 한편 잘 봤습니다! ,10,4,2,FALSE
5482,17.01.20 2:08,문양(moon****),"진짜.. 넘나최고ㅠㅠ? 다들연기짱짱이구, 정말 오랜만에 재밌게본영화!'-' 추천!!!! ",10,4,2,FALSE
5483,17.01.20 1:43,리오오리오(gmlw****),재미있습니다 진짜 강추합니다ㅎㅎ ,10,4,2,FALSE
5484,17.01.20 1:42,대충대충(park****),기대감 없이 봤는데 현빈의 북한말 실력에 놀라고!중간중간 웃음도 터지며 잼낫게 봤네요. ,10,4,2,FALSE
5485,17.01.20 1:40,이정훈(tens****),크게 기대 안 하고 봤는데 재밌게 봤습니다. ,9,4,2,FALSE
5486,17.01.19 23:23,미사랑(jsmc****),재밌는건 기본이고 현빈멋있는건 기본이고근데난 주혁오빠 완전 멋있더라ㅋㅋ ,9,4,2,FALSE
5487,17.01.19 23:05,i177****,그동안 봐왔던 현빈의 영화 중 단연.. 가장.. 낫네요 ,8,4,2,TRUE
5488,17.01.19 21:53,멘탈(aszx****),웃기고 통쾌하고~~! ,10,4,2,FALSE
5489,17.01.19 21:51,한은아(gksd****),돈아깝지않는멋진영화 ,10,4,2,FALSE
5490,17.01.19 21:50,최나영(sien****),너무 재밋고 잘 봤어요!! 개인적으로 공조2 나와서 현빈이랑 윤아랑 결혼했으면 ㅎㅎ액션은 완전 멋짐!!  유해진도 너무 웃겼어요 ㅋㅋㅋㅋ ,10,4,2,FALSE
5491,17.01.19 21:33,쩡아(silb****),짱짱! 넘나 재밌게봤어요 ,10,4,2,FALSE
5492,17.01.19 21:22,BeGinPlaY(lpoi****),꿀잼이에요 열 자자아아 ,10,4,2,FALSE
5493,17.01.19 21:05,impact(pms7****),날짜선택잘못해서 돈날렷네요 ,10,4,2,TRUE
5494,17.01.19 20:58,곰팡이(jak0****),현빈님의 액션연기가 넘 멋졌고 유해진님의 코믹&생활연기때문에 계속 웃었어요 두분의 캐미가 좋아서 지루함을 못느끼고 2시간 내내 넘 재밌게봤네요 ㅎㅎㅎ ,10,4,2,FALSE
5495,17.01.19 15:19,안들호늘보(chuc****),재미있는 팝콘무비 유해진씨 나올때마다 빵빵터짐ㅋㅋㅋ 현빈씨는 액션이 워후~~~ ,7,4,2,FALSE
5496,17.01.19 15:08,Tomato(bory****),볼만함 근데 마지막이 좀 아쉽네요..유해진 역시나 김주혁 오우 악역도 현빈 숫놈인 내가 봐도 조 ㄹ 라 멋있데 ,8,4,2,FALSE
5497,17.01.19 14:07,이런날에(jin9****),김주혁 연기에 나도 모르게 감탄이; ,9,4,2,FALSE
