time,ID,text,score,like,dislike,watch_movie
2020-02-27 14:53,이현수(gust****),이병헌  나한테 왜 그랬어요  당신 밑에서 개처럼 일한 날      ,10,2,5,FALSE
2020-02-23 23:20,ynot****,주연배우들의 연기는 좋앗지만 경호원들의 연기가 너무 밋밋했다 좀더 긴박한 카메라워크나 연출이 아쉬웠다  ,7,2,5,FALSE
2020-02-23 6:47,너의기린(lush****),내용과 연기가 좋다고 해도 일단 지루함   ,4,2,5,FALSE
2020-02-19 11:11,북방의병기(lchs****),임자 옆에는 내가 있잖아   임자 하고 싶은대로 해 ,8,2,5,FALSE
2020-02-19 7:02,문동현(x125****),지렸다  남산으로 갔어야 했다 ,10,2,5,FALSE
2020-02-19 6:22,거어(sd44****),MBC스페셜 191017 191024 방영한 1979 2부작 보고난후 이 영화를 보면 훨씬 더 재밌음  김재규 죽기직전 육성 풀버전 나오는데 개 지림    제발 정신좀 차리십시오 하는데 왜 눈물이 나냐     ,10,2,5,FALSE
2020-02-19 1:22,쭈운(evas****),이쁜 여자를 안썻다는거에 놀랫고 정확 하다는거에 더 재미나게 잘 봤습니다 연기는 굳 ,10,2,5,FALSE
2020-02-18 18:39,홍주미(jm63****),배우들의 연기가 압도적이병헌 캐릭터 위주로 감정이 설명됨시간 가는줄 모르고 봤음 ,8,2,5,FALSE
2020-02-18 14:16,긍정(wwwq****),흥행만  생각하는  쓰레기  영화보다  훨씬  좋음 ,10,2,5,FALSE
2020-02-18 11:31,모노(elas****),알려진 역사를 연기 고수들이 잘 재연한 거 같습니다  ,10,2,5,FALSE
2020-02-18 8:33,idzs(jis6****), i발 끝내주내 최고다 ,9,2,5,FALSE
2020-02-17 14:04,Luce(yong****),이병헌 이성민 곽도원 이희준 말 다한거 아님   ,10,2,5,FALSE
2020-02-16 21:39,피포피포(pipo****),연기는 진짜 잘하지만 조금 루즈 ,6,2,5,TRUE
2020-02-16 19:48,한나래(0511****),재미가 없진 않지만 여운이 하나도 안 남았음  끝나고도 먼가 이상해서 엥 하면서 나감 ,6,2,5,FALSE
2020-02-15 10:11,밴드위스(tjru****),역사를 알고 보면 재밌습니다 ,8,2,5,TRUE
2020-02-14 11:26,dbst****,곽도원 다 포기한 표정에서 독재 권력앞의 무력한 절망이 보였습니다  ,9,2,5,TRUE
2020-02-13 12:28,메트로퍼(fifa****),에구    대통령 못한다해도 차라리 미국으로 도망갔으면 미국이 보호 받으면서 계시다가 나중에 한국에 들어오셔서 민주당 발판삼아 대권도전하시지     ,9,2,5,FALSE
2020-02-12 11:56,장미(ehdl****),임자옆에는 내가있잖아 임자 하고싶은대로해지친구 죽인새끼야 드르븐새끼 ,8,2,5,TRUE
2020-02-10 10:53,dark****,잘봤습니다   ,8,2,5,TRUE
2020-02-09 12:12,예스(viol****),임자하고싶은대로해 임자옆엔내가있자나 ,10,2,5,FALSE
2020-02-02 12:26,스마트스마일(nobo****),그냥 그런거였군 싶고는 마는구나 ,7,2,5,FALSE
2020-02-01 18:37,King(to10****),나쁘지않았음 박정희가 어떻게죽었는지도모르고 누가 죽였는지 살해동기는무엇인지 몰랐었는데 이 영화를통해 알게되었고 김재규라는 사람도 알게되엇다      민주주의를위해 본인을희생했지만 나라가 썩은건 여전하다는게 아쉬울뿐   ,9,2,5,FALSE
2020-02-01 17:01,zizi****,초반에 잠와서 졸았는데 후반부 부턴 슬슬 잠이깸 ,8,2,5,TRUE
2020-01-31 19:03,재기리(kali****),배우들 연기가 굳 권력의 무서움  ,8,2,5,FALSE
2020-01-31 16:45,청산가리(th79****),최후의 승자가 따블백에 쓸어 담는다  ,10,2,5,FALSE
2020-01-31 14:39,woal****,굿굿굿굿조아조아조아조아 ,10,2,5,FALSE
2020-01-31 14:27,trol****,출연하신분들 네임벨류가 있으니 연기는 말할 것도 없고  꼭 집어 설명할 수는 없지만 연출의 중요성과 힘을 느끼게 해준 영화 ,9,2,5,FALSE
2020-01-31 14:05,대박(pung****),완성도 높은 영화 개인적으로 몰입도 높음  ,9,2,5,FALSE
2020-01-31 8:12,타란티노(jjda****),타이밍이 좋지 않았던 군인이자 혁명가의 지고함 ,9,2,5,FALSE
2020-01-30 12:20,우정화(skyz****),역사적 인물이라 사견이 없을순 없지만나름 담담하게 객관화시킨 스토리가 좋았음  ,9,2,5,FALSE
2020-01-30 11:54,wjhe****,더 할 말이 없네여     ,10,2,5,FALSE
2020-01-30 1:03,구르마(u219****),유명한 이야기에 입혀지는 놀라운 디테일과 배우들의 열연 ,7,2,5,FALSE
2020-01-29 22:47,천명(sueb****),연기를 참 대국적으로 하는 배우들 ,7,2,5,FALSE
2020-01-29 22:36,덕천점 최윤정(chld****),재미있게 봤어요  근데 중간에 좀 지루함이 있었어요     ,8,2,5,TRUE
2020-01-29 21:39,채민이(coal****),아  그때 그 사람들 이후로 진짜 재밌게봤음  실화다보니 더 재미있었던듯  ,10,2,5,FALSE
2020-01-29 18:04,랑쑈(hoar****),재규어 짱짱맨 탕탕절에 단관하자 ,10,2,5,FALSE
2020-01-29 16:40,7tl3****,몰입해서보면 긴장감이 느껴지고 재미있으나 약간 지루할수도 있음 ,9,2,5,FALSE
2020-01-29 14:37,잠시릴(cook****),이성민 단연코 압도적  ,8,2,5,FALSE
2020-01-29 13:16,궁디궁디(rldu****),배우들 연기력이 너무 좋네요 역사적 사실을 객관적으로 잘 표현한 영화입니다 ,10,2,5,FALSE
2020-01-29 9:34,soul(soul****),배우들의 명연 인물들 심리적 묘사를 잘 그려냄 ,7,2,5,TRUE
2020-01-28 17:48,전속전진(voxm****),10 26사태 부마항쟁 5 16군사정변 5 18광주민주화운동 12 12군사쿠데타 1987민주항쟁 등등한국역사에 남을비극   ,9,2,5,FALSE
2020-01-28 17:27,치즈(thth****),스토리보다 연기자들의 연기가 몰입하게 만드네요 너무 재미있게 잘 봤습니다 ,8,2,5,TRUE
2020-01-28 17:12,개구리(2332****),긴장감있고 역사의 뒷이야기를 잘 그려 놓았습니다 배우들의 연기도 참좋았습니다 ,10,2,5,TRUE
2020-01-28 16:27,방찬(lgi2****),엄마랑 재밌게 잘 봤습니다 ,10,2,5,FALSE
2020-01-28 15:08,퀘스트(lazu****),임자 하고싶은대로 해이때 지림 ,10,2,5,FALSE
2020-01-28 13:57,만라이언(jwpa****),아주 좋았어요   이런 사건이 얼마전이 였다니 현재의 대한민국이 있기까지 희생한 분들을 위해   ,10,2,5,FALSE
2020-01-28 12:33,soul****,간만에 또 보고싶은 영화 ,10,2,5,FALSE
2020-01-28 12:31,cshe****,긴장감 대박  연기력도 뛰어나고 ,10,2,5,TRUE
2020-01-28 12:31,천리독행(cazz****),박 대통령역의 이성민 배우님의 분장과 연기가박정희와 비슷해서 흥미로웠고이병헌 배우님의 연기가 돋보였습니다  ,8,2,5,TRUE
2020-01-28 12:28,행복덩어리(nhk4****),사건 등장 인물들의 심리를 심층분석하여 그들이 왜 그 시대에그 상황에서 그렇게 행동했는지를잠 보여준 수작이다  ,10,2,5,TRUE
2020-01-28 12:21,namb****,10 26사태에 대한 오해와 진실  어릴 적 몰랐던것을 알게해준다  ,9,2,5,FALSE
2020-01-28 12:15,sooxinn(jjin****),배우들의 연기가 좋았습니다  ,8,2,5,TRUE
2020-01-28 11:32,4시44분(heyr****),정말 몰입하면서 재밌게 봤습니다   비슷한 느낌의 영화로 1987  내부자들보다 개인적으론 더 좋았던 것 같습니다 숨막히는 연기와 스토리 전개   한번 더 볼 생각입니다  ,10,2,5,FALSE
2020-01-28 11:02,우리함께즐겁게(ball****),배우가 영화에 차지하는 비중이 80 이상이라고 생각했다  남산의 부장들 보고 나서 백두산봤는데 연출이 정말 중요하구나 싶더라  좋은 연출과 연기가 만나면 관객이 행복하다란 생각이 다시금 들었다  당분간 우민호감독의 독주가 예상된다  나홍진이 가고 우민호가 왔다 ,10,2,5,FALSE
2020-01-28 9:30,Dio(savu****),개인평점은 8 5 정도인데   담배때문에   0 5 깍습니다   헐  담배 CF인줄    시대상을 반영했다고 해도  필요이상의 담배 연기로   숨막히네요  이병헌 연기는 언제봐도 감칠맛 나요       청자는 오랜만에 봅니다  진실과 보이지 않는 부분들에 대한 픽션이 잘 어우러져 지루하지 않아요 아직은 불편하게 보실 분들이 있을 것 같아요   아무래도 이시대 사람들 평가는 좀더 흐른 후손들이 객관적으로 잘 할 것으로 봅니다  ,8,2,5,FALSE
2020-01-28 9:07,소피초이(damo****),이병헌은 말할것도 없고 이성민  이희준 연기가 실존인물과 너무 같아 소름돋았어요 ,10,2,5,FALSE
2020-01-28 7:39,한스mj(hans****),연기로 이끌어가는 영화  ,8,2,5,TRUE
2020-01-28 4:57,spec****,몰입감높은 영화  연기력 최고조  ,10,2,5,FALSE
2020-01-28 4:27,지드래곤(seoy****),좀 지루했는데 이런영환 꼭 봐야죠 ,10,2,5,FALSE
2020-01-28 1:22,V7(98ro****),막판에는 다리떨면서 봤어요   ,10,2,5,FALSE
2020-01-28 0:48,why4****,지루할수있는 소재라서 기대를 안하고 봤는데늘어지지 않고  세련된 감독님의 연출력에오랜만에  시간가는줄 모르고 몰입해서  즐겁게 영화를 관람했네요  ,8,2,5,FALSE
2020-01-28 0:40,Dunhill(redh****),이병헌아니면 누가 할수가 없었다 김재규 장군 묘소에가서 치바스리갈을 따라주고 싶었다   ,9,2,5,FALSE
2020-01-28 0:33,드록바(hch0****),이병헌의 연기의 끝은 어디인가요    영화시작부터 끝날때까지 긴장감 장난아님 한번더볼거임  ,10,2,5,FALSE
2020-01-28 0:12,코나투스(cona****),박통의 사기질을 맹신하는 광신도들이 아직 많은데 에혀 안타깝네 ,10,2,5,FALSE
2020-01-27 23:24,bulh****,배우들 좋은 연기를 통해 역사의 한 순간을 기록한 영화 입니다 한번은 꼭 보시면 좋을 듯 합니다  ,10,2,5,FALSE
2020-01-27 23:24,고영준(mjls****),재미있어요 완전 기대이상 ,10,2,5,TRUE
2020-01-27 22:46,xogn****,마지막에  또 다른 신군부세력 집권의 시작이다  라는 말이 너무 가슴아프다     ,9,2,5,FALSE
2020-01-27 22:25,스페셜리스트(park****),마지막에 머머리 너무 추잡스럽더라 ,10,2,5,FALSE
2020-01-27 22:16,000000(lejb****),기대않고 배우보고 봤어요 ,8,2,5,TRUE
2020-01-27 22:15,프리미어(hskj****),시바스 여대생 낭만적    탕탕   꼬끼오 닭장   장군님 만세  ,10,2,5,FALSE
2020-01-27 21:38,khy2****,최고입니다  아직도 객관적인 사실앞에 빨갱이 소리하는 진부한 평점은 제끼세요  ,10,2,5,FALSE
2020-01-27 21:08,malt****,말이 필요없네요  배우도 감독도 훌륭합니다 ,10,2,5,FALSE
2020-01-27 21:07,앨박(park****),긴장감 넘치는 극 내용에 배우들의 연기가 압권이었습니다  ,9,2,5,FALSE
2020-01-27 21:07,실언(wooj****),잔잔한 연출속 인물들의 마음은 잔잔하지 않다 ,8,2,5,FALSE
2020-01-27 21:00,acpc****,멋진 영화입니다 배우들의 감정선이 너무 리얼했습니다 박수를 보냅니다 ,10,2,5,FALSE
2020-01-27 20:54,김민주(vvvm****),배우들의 연기가 대단해서 지루하지 않게 볼 수 있었어요  부모님과 봤는데 잘 봤습니다   ,10,2,5,TRUE
2020-01-27 20:46,oggy****,연기 넘사벽   김재규에 대한  스토리가 좀 아쉽네요 ,9,2,5,TRUE
2020-01-27 20:43,먹깨비(kmsk****),완벽에 가까운 연기  평균 수준의 연출  ,7,2,5,FALSE
2020-01-27 20:34,으크크(verv****),잘 만들었다 연기 좋고 스토리 좋고 재미를 느끼기 위한 가벼운 영화 아님하지만 보고 나면 나름의 재미를 느낄 수 있다역사적 사실을 알고 보면 더 재미 있고역사를 다시 알고 싶어진다 ,10,2,5,FALSE
2020-01-27 18:56,박준용(lano****),다큐멘터리를 보는 것 같은 담담한 연출과 배우들의 연기가 훌륭합니다  ,9,2,5,TRUE
2020-01-27 18:49,김밥(dbzp****),연기는 좋았는데 전개가 매끄럽지 못한 부분이 여럿 보여서 저는 개인적으로 집중이 잘 안됐던 영화네요  약간 아쉬움  ,7,2,5,FALSE
2020-01-27 18:38,멋쟁이김상사(kdky****),이병헌 연기가 너무 몰입감있고 잘해서 소름끼침 정말 스릴있게봤습니다 컨저링1 다음으로 긴장감 있었던 영화    ,10,2,5,FALSE
2020-01-27 18:26,bard****,관객들로 하여금 숨 죽이고 보게 만듭니다  ,10,2,5,FALSE
2020-01-27 18:14,스테레오(bb41****),역사의 순간을 영화로서나마 함께하지 않았나 싶다  ,9,2,5,FALSE
2020-01-27 17:28,영어 잘하고파(joon****),연기 배틀하듯 신들린연기  짜임새있는 구성이 뛰어나네요  ,10,2,5,FALSE
2020-01-27 17:00,이혜빈(qlsl****),연기는 다들 너무 잘하지만 재미요소는 없었다 ,6,2,5,FALSE
2020-01-27 16:49,급식충만보면우는형(wble****),굉장히 재미있습니다꼭 추천드려요 ,10,2,5,FALSE
2020-01-27 16:30,행복한아이(jun4****),정말 오랜만에 영화다운 영화입니다  ,10,2,5,FALSE
2020-01-27 16:12,일일신우일신(tnsg****),전반적으로 섬세하고 꼼꼼하게 연출된 영화였다 ,10,2,5,FALSE
2020-01-27 16:03,팔음산포도 박미정(pmj3****),거의 알려진 이야기 이지만 탄탄한 감성과 연기가 몰입도를 높이네요 ,8,2,5,TRUE
2020-01-27 15:19,째기(golo****),본사람들 마다 별로네 다큐같네 해서 기대안했는데 저는 재미있게 봤습니다  재미라기 보다 그냥 역사중 한개를 자세히 알게된 것 같고 이성민배우 연기는 진짜 짱이였어요 이 영화는 이병헌보다 이성민 연기가 더 돋보였다고 생각됩니다 ,10,2,5,FALSE
2020-01-27 14:17,KK(msdo****),재밌네요 연기도 좋습니다 ,10,2,5,FALSE
2020-01-27 14:10,김현경(gyeo****),재미있었습니다  연기력 최고 ,10,2,5,FALSE
2020-01-27 14:06,jsh9****,대박이었음 ,10,2,5,FALSE
2020-01-27 14:05,Sunloving(hell****),연기  연출  카메라  모두 excellent  ,10,2,5,FALSE
2020-01-27 14:05,임지우lmjiu(ato2****),여자친구랑 진짜 재밌게봤습니다   ,10,2,5,FALSE
2020-01-27 14:04,이진욱(jinw****),이병헌 연기 커리어가 이 영화를 전후로 양분될 것 같다 ,10,2,5,FALSE
2020-01-27 14:01,8기 박현철(qkrg****),배우들의 연기가 좋습니다  ,10,2,5,FALSE
2020-01-27 13:51,꽃길만 걷자(gjdl****),영화 잘 만들어 멋있네요 이병헌 역시  ,10,2,5,FALSE
2020-01-27 13:50,센리(dnjs****),가족이랑 보고왔습니다  한국사에서 배웠던 기억도 나고 정말 재밌었습니다 몰입력 쩔어요   강추 ,10,2,5,FALSE
2020-01-27 13:43,fmpj****,이성민 배우 연기 대박    ,10,2,5,FALSE
2020-01-27 13:40,콜라사0l다(kkan****),잔잔하면서도 묵직한 영화    ,10,2,5,FALSE
2020-01-27 13:32,풍휘(rhk6****),연기 굿 잼났당 시간이 금방갔음     ,10,2,5,FALSE
2020-01-27 13:25,굴삭기기사(jmc2****),배우들 연기가 정말 작살난다 ,10,2,5,FALSE
2020-01-27 13:20,똥반장(hyun****),김재규 시각에서 본 10 26 이성민과 이병헌의 눈부신 연기 ,9,2,5,FALSE
2020-01-27 13:19,독도사랑(song****),정말  재미있게  잘봤습니다  연기 정말 대단합니다   최고 ,10,2,5,FALSE
2020-01-27 13:18,심플리즈(simp****),역사에 대해 좀 더 객관적인 시각으로 생각하는 계기가 되었다  몇 명 안되는 주연급 배우들의 연기가 몰입감을 높여주었다  잘 만들어진 영화 ,10,2,5,FALSE
2020-01-27 12:52,하늘(hayo****),역사란 참  하고 생각하게 됩니다 ,8,2,5,TRUE
2020-01-27 12:34,너구Ree(jjjj****),생각보다 재미있었습니다  ,8,2,5,TRUE
2020-01-27 12:19,버거(naks****),다 아는 스토리지만 흥미있게 볼 수 있었습니다 ,8,2,5,TRUE
2020-01-27 11:36,양희범(heeb****),도대체 이영화어디에 현정부를얘기하는게있냐전정부를까는것도 현정부응원하는건가 머리에든게없으니    영화잘봤고 과거다시새긴다 ,10,2,5,FALSE
2020-01-27 11:19,살구창고(wona****),잘못 평가된 역사를 제대로 알려주는 영화 ,10,2,5,FALSE
2020-01-27 11:17,예비딤섬(vit0****),스토리  배우들의 연기 뭐 하나 빠지는 것 없이 완벽한 영화였습니다  특히 이성민 배우님의 연기가 많이 기억이 남네요  한번씩 꼭 보시면 좋을 것 같은 영화입니자  ,10,2,5,FALSE
2020-01-27 11:14,백재연(bjy7****),일단 연기가 첫번째로 대박이었습니다  연출력도 짱이구    너무 재밌었어요    ,10,2,5,FALSE
2020-01-27 11:06,good****,역사에관한 영화는 항상 흥미로운듯  연기도 좋앗다 ,8,2,5,TRUE
2020-01-27 10:35,qlsl****,뭔가 팡팡튀는 영화가 절대아님 그러니 지루하다는 말이나오기도  인물한명한명의 심리적변화가 아주 잘 느껴진영화  지금의 젊은이들도 많은 관심을 가질수있길  ,8,2,5,TRUE
2020-01-27 10:13,경복궁(luxi****),구멍없은 배우들의 연기가 몰입도 높았음 ,8,2,5,TRUE
2020-01-27 9:09,낭만고양이(myso****),대한민국 국민은 꼭 봐야할 영화  ,10,2,5,FALSE
2020-01-27 8:54,ddon****,구성을 객관적으로 이끌어나갔으면    이시기에 개봉하는건 뻔한     ,2,2,5,FALSE
2020-01-27 8:23,범죄척결(yssk****),관심을 가지고 보면 무난합니다  ,8,2,5,TRUE
2020-01-27 8:21,정태주(hail****),꼭 한번은 봐야하는 영화 ,10,2,5,FALSE
2020-01-27 7:12,김라윤(rlaa****),배우님들의 연기가 굉장했습니다  ,8,2,5,TRUE
2020-01-27 6:45,사람은최강(sapp****),재미있게 잘 봤습니다  ,8,2,5,TRUE
2020-01-27 2:44,JJ(02fa****),재밌게 잘 봤습니다 연기란 이런 거죠  ,10,2,5,FALSE
2020-01-27 2:21,아름다은52(zzei****),다카키마사오  박정희  때문에 이렇게 사는게 아니라  이것밖에 못산거다  ,10,2,5,FALSE
2020-01-27 2:00,규몽이당(kimk****),김재규는 다시 평가되어야 하는 인물이다  ,10,2,5,FALSE
2020-01-27 1:55,유엡호(kmoo****),김재규 열사라는 표현을 봤는데 어느정도 공감가는 부분입니다 전두환은 그를 역적으로 몰았고 마치 자기가 독재를 끊은듯 표현했으나 군부세력으로 광주민주화까지 일으킨것은 큰 민주주의를 저해한 결함으로 남을 것입니다 박정희의 부마항쟁을 보고 따라한듯 하나 그렇기에 그는 총성으로 희생되었다고 생각됩니다 하지만 왜 아직도 전두환은 살아있는지 모르겠네요 물론 박통이 계심으로써 우리나라 경제 좋아지고 국격이 올라간 것은 사실입니다만 너무 독재  아집에 사로잡혀 시야가 흐려지신 것 같았어요 영화보면서 어느정도 이해되는 부분이였습니다 그를 교과서에서는 박정희   전두환 사이의 반역자라고만 알고 자랐습니다 큰교훈을 얻을 수 있는 영화입니다 지루하다는 분들 계시는데 기생충에서 가족들이 집에서 맥주파티 하기 전까지 지루하다고 생각될거 같아요 이야기가 서사적이다보니 다소 지루할 수 있습니다만 영화의 전개  배우들 연기  영상미  소품 하나하나 찾아보면 꿀잼입니다   이성민 진짜   이 배우 정말 대단하세요눈빛이며 말투며 박통연구 엄청 하셨던거 같습니다 이희준씨였나     꿈에서라도 만나지 맙시다 곽실장 으휴 한대 후랴 치고 싶엇다 ,10,2,5,FALSE
2020-01-27 0:16,powl****,프랑스 시골마을에서 박용각과 중정요원이 마주한 장면이 기억에 남는다  음지에서 일하다 양지로 나온 박부장  음지에서 총을 겨눈 중정 요원 어두운 남산의 중정에서 가장 밝게 흰 대리석으로 둘러친 김부장의 방 그 모든 업치락 뒤치락하던 검투사들의 싸움판의 결말은  39 각하  39 가 흥얼거리던 황성 옛터대로 허망하다 ,8,2,5,FALSE
2020-01-27 0:12,twin****,아주 좋은 영화입니다 ,10,2,5,FALSE
2020-01-27 0:12,김신섭(kims****),40대이후가 좋아할 만한 영화인것 같다 권력의 속성을 알려주는 것 같아 보인다  ,9,2,5,FALSE
2020-01-27 0:08,김(hano****),굿최고 내용 연기 모두 휼륭했습니다 ,10,2,5,FALSE
2020-01-27 0:08,언론이문제우린안속아(maba****),수OO간 잠자던 진실  잼나요  긴장감   함 평점테러는 일베나 정치적색깔론 들먹이는 알바들때문에 낮아짐  충분히 9점대 영화    ,10,2,5,FALSE
2020-01-27 0:07,유재현(wlgk****),따봉 ,10,2,5,FALSE
2020-01-26 23:56,래이빗(jyyu****),지루하다는 평이 좀 있던데 연기가 진짜 좋아서 몰입하면서 봄 ,8,2,5,FALSE
2020-01-26 23:44,000000(whym****),마지막 최후의 승자 잘봤습니다  오래오래 잘 살겠더라  ,9,2,5,FALSE
2020-01-26 23:39,온새미로(yjch****),오랫만의 잼있는 한국영화 단계별 감정 표현 잘 보여줌 ,10,2,5,FALSE
2020-01-26 22:39,seominjeong(szmi****),시간가는 줄 모르고 봤네요  이병헌 배우님 연기는 정말    최고입니다  정치이념에만 치우쳐 영화를 평가하지않았으면 좋겠습니다  ,10,2,5,FALSE
2020-01-26 22:39,배고팡(pyk2****),연기력 최고 특히 김재규 장군님 역활 이병헌은 최고 ,10,2,5,FALSE
2020-01-26 22:37,봄바람(smil****),역사적 사실을 최대한 객관적인 시각으로 반영하려고 노력했던 흔적이 보였습니다  ,10,2,5,FALSE
2020-01-26 22:29,chlq****,요즘 나온 한국영화중 괜찮네요이병헌 연기 잘 해요  ,8,2,5,FALSE
2020-01-26 22:15,챨리(sula****),진짜 오랜만에 재밌게 봤던 한국영화다  ,10,2,5,FALSE
2020-01-26 21:21,아야오요우유(koh1****),이병헌과 이희준 갈등 장면은 진짜 숨막힐 정도로연기력이 엄청납니다     ,10,2,5,FALSE
2020-01-26 20:54,다야몬드(eunj****),몰입감높고 재미있어요 추천 ,8,2,5,TRUE
2020-01-26 19:20,luff****,이희준의 재발견 걸음걸이 표정 바디쉐입까지 복사본 ,10,2,5,FALSE
2020-01-26 18:55,gogogo(jman****),조금 애매하네요 시작은 흥미진진했으나 마무리가 아쉽    ,7,2,5,FALSE
2020-01-26 18:52,HappyLife(lisa****),결론은  전씨를 잡아 죽이고 재산 환수를      ,10,2,5,FALSE
2020-01-26 17:15,김다운(qnfd****),시간가는줄모르고 봤습니다 역시 믿고보는 배우   ,10,2,5,FALSE
2020-01-26 17:04,ROCKSPRIT(ggkr****),근현대사의 비극    진영의 다름    ,10,2,5,FALSE
2020-01-26 16:48,KKMM(ggar****),기대가 너무 컸나봅니다 상영시간 120분 미만은 영화관에서 안보는데    ,7,2,5,FALSE
2020-01-26 16:34,kdh(kdh5****),이영화를 2번봤는데 처음엔 그냥 보통이었는데 2번째는 소름이돋았던 영화 ,10,2,5,FALSE
2020-01-26 16:31,파수꾼(bwj3****),재밌습니다  연기 좋습니다  ,8,2,5,TRUE
2020-01-26 16:29,cand****,연기가 좋았습니다 또보고 싶네요  ,10,2,5,FALSE
2020-01-26 16:04,돼랑이(love****),정치병 안걸린 사람이 보면 재밌는 영화입니다  김재규가 미화라는데  미화는 아닙니다  극 내내 김재규가 나쁜놈이란걸 알려주는 소스가 많습니다  이중성의 극을 달리는 인물로 표현했죠  이병헌의 극에 달한 연기를 즐기고 보시면 됩니다  ,10,2,5,FALSE
2020-01-26 15:46,crom****,알고있는 스토리에 몇명의 주 조연 분들이 뛰어난 연기력으로 끌고 가는 영화 ,8,2,5,FALSE
2020-01-26 15:44,행복한우리(wzw2****),2시간 긴장감있게 훅 지났다  이병헌 역시 갓병헌  눈 빛 하나로 모든걸 말해준다 마지막 엔딩신 감동 최고였다  ,10,2,5,FALSE
2020-01-26 14:31,parkjungik(0721****),이병헌 연기에 지리고 나왔습니다 ,10,2,5,FALSE
2020-01-26 14:20,nmj0220(min1****),연기를 다 완벽하게 해서 놀랫음 ,10,2,5,FALSE
2020-01-26 13:07,나라시(khc7****),전반전은 졸다가 봄드라마로 만들어질 영화일뿐 ,6,2,5,FALSE
2020-01-26 12:51,ryan****,이병헌이 다 했네    보통이면  다 졸았을 영화인데  이병헌의 연기력에  다  봤네요  ,10,2,5,FALSE
2020-01-26 12:39,안피사(anfi****),주인공은 전두환     엔딩크레딧까지 숨죽여봄 감독 최고  ,10,2,5,FALSE
2020-01-26 12:36,Rothbart(obla****),연기  화면구성 연출 모두 좋았습니다  ,10,2,5,FALSE
2020-01-26 12:33,magi****,정말 좋은 픽션 정치느와르 영화였는데 암살씬 이후에 갑자기 김재규 인터뷰  전두환 인터뷰를 틀며 억지로 사극으로 만든 게 패착이었던 거 같습니다  김규평이라는 인물의 개인적  대의적 갈등에 집중을 통해 암살의 당위성을 만들어놓고 왜 뜬금없이 마지막에 실제 역사를 끼워넣어 모든 몰입을 다 망가뜨리나요  실제 역사를 아는 사람은 실제 김재규가 김규평같은 사람이 아니었다는 것을 알기 때문에  역사를 모르는 사람도 갑자기 바뀐 장르로 인해 감독 개인의 정치적 의도가 엿보여서 불쾌해지네요  ,8,2,5,FALSE
2020-01-26 12:06,yy(dbwj****),연기가 미쳤네요 진짜  ,9,2,5,FALSE
2020-01-26 11:55,꿈길찻집(pm35****),숨죽이며 그날의 과정의 한면을 볼수있었습니다    대통령의 가치관과 참모들의 역할들이 참 중요하단걸 새삼 느끼게하는 영화였습니다배우들의 연기는 나무랄것 없이 다들 좋았구요 관람을 적극 추천합니다    ,8,2,5,FALSE
2020-01-26 2:55,opae****,네이버의 쁠딱들 도 하나 내주라  ,8,2,5,FALSE
2020-01-26 2:27,hvoi****,역시 연기로는 깔 수 없는 이병헌보는내내 지루한 적이 없었네요 강추합니다 ,10,2,5,FALSE
2020-01-25 23:56,neyc****,임팩트가 없는게 아쉽지만 역사에 관심이 많아서인지 재미있게 봄   ,8,2,5,FALSE
2020-01-25 23:47,정의(hyan****),PK지역 분들이 총선 전 꼭 봐야할 영화  김재규 짱  ,10,2,5,FALSE
2020-01-25 19:42,idlo****,말이필요없는영화 ,10,2,5,FALSE
2020-01-25 19:42,눈웃음씨(nabj****),영화가 30분인줄 알았어요마지막은 좀 허무해요 ,10,2,5,FALSE
2020-01-25 19:41,도톨이(ettv****),배우들의 열연도 좋았고  긴장하면서 보았네요  추천 드립니다  ,8,2,5,FALSE
2020-01-25 19:40,프리(onep****),내용도좋고 이병헌역시 연기잘함 ,10,2,5,FALSE
2020-01-25 19:39,arua****,연출 미장센 최고 연기는 더더욱 최고였습니다 ,10,2,5,FALSE
2020-01-25 19:35,OMZ(shmr****),이병헌이 그를 저격할때 내심장도 같이 울컥울컥 피를 뿜는듯 했다 ,10,2,5,FALSE
2020-01-25 19:09,토리타쿠(hanu****),정치적 편향이 너무 강한 영화  그거 빼면 괜찮은 영화다  ,8,2,5,FALSE
2020-01-25 18:48,혜윤(hyey****),이병헌 연기 지렷 최고더라 ,10,2,5,FALSE
2020-01-25 18:00,UL그니(qorw****),긴장감있게 잘보았네요 연기들은 가히 잘하더라 남산의부장들흥해라     ,10,2,5,FALSE
2020-01-25 17:58,hwan****,그 시대를 새롭게 보는 계기가 되었네요이병헌 연기 끝내줍니다  연기력 짱 ,10,2,5,FALSE
2020-01-25 17:45,알레알레(rudv****),영화 잘만들었네요재미도 있고울림도 있고 ,10,2,5,FALSE
2020-01-25 17:34,gpfl****,이병헌의 연기는 영화에 집중하는데 큰 도움이 됐고 역사적 사실 기반이라 그런지 더욱더 빠져들었다  영화선택에 후회하지 않는다 정말 진지하게 볼 수 있었던 영화전두환은 이 영화를 보고 무슨 생각을 할까  ,10,2,5,FALSE
2020-01-25 17:19,제에즈(kang****),역사다보니 결말이 정해져있지만 4명의 대단한 배우들의 열연으로 지루함리 전혀 없었다  그리고 정치적 선입관을 넣지 않고 객관적인 시선으로 지켜보려는 연출이 오히려 암살당하는 그의 누를 더 드러낸다  ,10,2,5,FALSE
